Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,1st of 5,NaN,NaN,NaN,NaN,December 2019,3,1760,3151,5545760,1760,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 14,NaN,NaN,NaN,NaN,August 2020,2,1215,2810,3414150,1215,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,8th of 14,NaN,NaN,NaN,NaN,August 2020,3,1620,2867,4644540,1620,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,10th of 14,NaN,NaN,NaN,NaN,August 2020,3,1620,2856,4626720,1620,Surat
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,8th of 14,NaN,NaN,NaN,NaN,August 2020,3,1660,2918,4843880,1660,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,8th of 14,NaN,NaN,NaN,NaN,December 2019,3,1620,2850,4617000,1620,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,10th of 14,NaN,NaN,NaN,NaN,August 2020,3,1620,2851,4618620,1620,Surat
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,11th of 13,NaN,NaN,NaN,NaN,December 2019,3,1738,2911,5059318,1738,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,9th of 14,NaN,NaN,NaN,NaN,August 2020,2,1275,2832,3610800,1275,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,6th of 14,NaN,NaN,NaN,NaN,August 2020,3,1650,2901,4786650,1650,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,8th of 14,NaN,NaN,NaN,NaN,August 2020,3,1610,2850,4588500,1610,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,2nd of 13,NaN,NaN,NaN,NaN,December 2019,4,3071,5650,17351150,3071,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1,1st of 11,NaN,NaN,NaN,NaN,December 2019,1,732,3311,2423652,732,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,12th of 13,NaN,NaN,NaN,NaN,December 2019,3,1721,3791,6524311,1721,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,7th of 10,NaN,NaN,NaN,NaN,February 2020,2,1221,3030,3699630,1221,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,5th of 14,NaN,NaN,NaN,NaN,August 2020,2,1230,2850,3505500,1230,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,5th of 14,NaN,NaN,NaN,NaN,August 2020,3,1650,2906,4794900,1650,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,8th of 14,NaN,NaN,NaN,NaN,August 2020,2,1285,2840,3649400,1285,Surat
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,3,7th of 14,NaN,NaN,NaN,NaN,September 2020,3,1816,4390,7972240,1816,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,9th of 14,NaN,NaN,NaN,NaN,September 2020,3,1610,2851,4590110,1610,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,6th of 14,NaN,NaN,NaN,NaN,December 2019,3,1620,2850,4617000,1620,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 14,NaN,NaN,NaN,NaN,August 2020,2,1215,2850,3462750,1215,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,December 2019,2,796,2099,1670804,796,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,6th of 13,NaN,NaN,NaN,NaN,December 2019,2,1185,2850,3377250,1185,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 14,NaN,NaN,NaN,NaN,May 2020,3,1751,4283,7499533,1751,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,13th of 14,NaN,NaN,NaN,NaN,August 2020,3,1650,2900,4785000,1650,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2900,4666100,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,10th of 14,NaN,NaN,NaN,NaN,August 2020,2,1275,2808,3580200,1275,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,7th of 14,NaN,NaN,NaN,NaN,August 2020,3,1650,2900,4785000,1650,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,8th of 14,NaN,NaN,NaN,NaN,December 2019,2,1185,2850,3377250,1185,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 13,NaN,NaN,NaN,NaN,August 2020,2,1250,2816,3520000,1250,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 14,NaN,NaN,NaN,NaN,August 2020,2,1215,2827,3434805,1215,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,5th of 5,NaN,NaN,NaN,NaN,February 2020,3,1411,3189,4499679,1411,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,9th of 14,NaN,NaN,NaN,NaN,August 2020,3,1660,2860,4747600,1660,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,8th of 13,NaN,NaN,NaN,NaN,August 2020,3,1660,2850,4731000,1660,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,5th of 14,NaN,NaN,NaN,NaN,December 2019,3,1725,2904,5009400,1725,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,5th of 14,NaN,NaN,NaN,NaN,December 2019,3,1620,2850,4617000,1620,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1280,2852,3650560,1280,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,September 2020,3,2100,4047,8498700,2100,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,October 2020,2,1275,4313,5499075,1275,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,4,NaN,December 2020,2,1252,2635,3299020,1252,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 13,NaN,NaN,NaN,NaN,December 2019,3,1840,4456,8199040,1840,Surat
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1155,2991,3454605,1155,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,Gr of 13,NaN,NaN,NaN,NaN,September 2020,3,1630,3261,5315430,1630,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,6th of 14,NaN,NaN,NaN,NaN,December 2019,3,1620,2800,4536000,1620,Surat
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2967,4773903,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 12,NaN,NaN,NaN,NaN,December 2019,3,1408,4616,6499328,1408,Surat
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Under Construction,1,NaN,NaN,NaN,1,NaN,December 2020,1,709,2849,2019941,709,Surat
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1015,2857,2899855,1015,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,5th of 14,NaN,NaN,NaN,NaN,August 2020,3,1620,2850,4617000,1620,Surat
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 12,NaN,NaN,NaN,NaN,December 2019,2,1162,3250,3776500,1162,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 11,NaN,NaN,NaN,NaN,December 2019,2,1215,3321,4035015,1215,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1258,3100,3899800,1258,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,11th of 11,NaN,NaN,NaN,NaN,September 2020,4,3351,5551,18601401,3351,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2850,4585650,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,April 2020,2,1100,3272,3599200,1100,Surat
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,December 2019,1,700,2357,1649900,700,Surat
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,1st of 9,NaN,NaN,NaN,NaN,December 2019,2,1268,3651,4629468,1268,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,7th of 12,NaN,NaN,NaN,NaN,December 2019,3,1655,4229,6998995,1655,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,7th of 11,NaN,NaN,NaN,NaN,October 2020,3,1980,5000,9900000,1980,Surat
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(study room),NaN,NaN,March 2020,3,2885,4852,13998020,2885,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 13,NaN,NaN,NaN,NaN,August 2020,3,1738,2825,4909850,1738,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,12th of 12,NaN,NaN,NaN,NaN,April 2020,3,2346,3324,7798104,2346,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,7th of 14,NaN,NaN,NaN,NaN,February 2020,2,1250,2950,3687500,1250,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,11th of 12,NaN,NaN,NaN,NaN,December 2019,4,3175,5500,17462500,3175,Surat
Not Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,Gr of 5,NaN,NaN,NaN,NaN,December 2019,2,767,1448,1110616,767,Surat
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1275,3302,4210050,1275,Surat
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,9th of 13,NaN,NaN,NaN,NaN,September 2020,3,1700,2971,5050700,1700,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 14,NaN,NaN,NaN,NaN,August 2020,3,1650,2900,4785000,1650,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,7th of 14,NaN,NaN,NaN,NaN,September 2020,3,2335,5053,11798755,2335,Surat
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,5th of 14,NaN,NaN,NaN,NaN,February 2020,3,1675,3851,6450425,1675,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 12,NaN,NaN,NaN,NaN,February 2020,3,1840,4456,8199040,1840,Surat
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,6th of 9,NaN,NaN,NaN,NaN,September 2020,2,1228,3257,3999596,1228,Surat
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,March 2020,2,1100,2636,2899600,1100,Surat
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,2,7th of 13,NaN,NaN,NaN,NaN,June 2020,2,1276,2566,3274216,1276,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,11th of 13,NaN,NaN,NaN,NaN,April 2020,3,1916,3027,5799732,1916,Surat
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,1st of 12,NaN,NaN,NaN,NaN,March 2020,3,1850,4378,8099300,1850,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 11,NaN,NaN,NaN,NaN,December 2019,3,1890,3100,5859000,1890,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,8th of 14,NaN,NaN,NaN,NaN,December 2019,2,1251,3437,4299687,1251,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,6th of 13,NaN,NaN,NaN,NaN,March 2020,3,2600,5384,13998400,2600,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,7th of 10,NaN,NaN,NaN,NaN,December 2020,2,1001,2347,2349347,1001,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 14,NaN,NaN,NaN,NaN,December 2019,3,1738,2848,4949824,1738,Surat
Available,Available,Available,Available,Not Available,Available,Not Available,Available,Ready to move,3,4th of 11,NaN,NaN,NaN,NaN,December 2019,3,2321,5500,12765500,2321,Surat
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,5,4th of 10,NaN,NaN,NaN,NaN,February 2020,5,6923,8000,55384000,6923,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,8th of 10,NaN,NaN,NaN,NaN,December 2020,2,951,2376,2259576,951,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,December 2020,2,1055,2228,2350540,1055,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 7,NaN,NaN,NaN,NaN,December 2020,2,1055,2227,2349485,1055,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 12,NaN,NaN,NaN,NaN,December 2020,2,951,2376,2259576,951,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2020,2,962,2307,2219334,962,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 10,NaN,NaN,NaN,NaN,December 2020,2,1001,2347,2349347,1001,Surat
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,1st of 13,NaN,NaN,NaN,NaN,August 2020,3,1750,3251,5689250,1750,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,7th of 13,NaN,NaN,NaN,NaN,December 2020,2,1142,2360,2695120,1142,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,8th of 10,NaN,NaN,NaN,NaN,December 2020,2,1001,2347,2349347,1001,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,10th of 13,NaN,NaN,NaN,NaN,December 2020,2,1142,2360,2695120,1142,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,8th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2889,4648401,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,NaN,NaN,1,NaN,September 2020,3,2018,4311,8699598,2018,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,9th of 13,NaN,NaN,NaN,NaN,December 2019,3,1738,2902,5043676,1738,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,June 2020,2,1150,3652,4199800,1150,Surat
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1050,2857,2999850,1050,Surat
Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,December 2020,2,990,2475,2450250,990,Surat
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,13th of 13,NaN,NaN,NaN,NaN,December 2019,2,2350,2680,6298000,2350,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,December 2019,2,1090,3669,3999210,1090,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 13,NaN,NaN,NaN,NaN,September 2020,3,1609,2900,4666100,1609,Surat
Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1200,3208,3849600,1200,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,4,NaN,December 2020,2,1252,2635,3299020,1252,Surat
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1155,2991,3454605,1155,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1011,2800,2830800,1011,Surat
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,1,NaN,NaN,NaN,1,NaN,December 2020,1,771,3308,2550468,771,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2020,2,1215,3209,3898935,1215,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,1,NaN,NaN,NaN,1,NaN,December 2020,1,679,2799,1900521,679,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,1,761,3299,2510539,761,Surat
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,709,2679,1899411,709,Surat
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,1120,2767,3099040,1120,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2020,2,1162,3249,3775338,1162,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,2,NaN,December 2020,3,1610,2857,4599770,1610,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,2,NaN,December 2020,2,1185,2924,3464940,1185,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,December 2019,3,1609,2880,4633920,1609,Surat
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,4,4th of 10,NaN,NaN,NaN,NaN,February 2020,4,5696,7988,45499648,5696,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2851,4587259,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,8th of 14,NaN,NaN,NaN,NaN,September 2020,2,1250,2989,3736250,1250,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,Gr of 13,NaN,NaN,NaN,NaN,August 2020,3,1738,2874,4995012,1738,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,Gr of 13,NaN,NaN,NaN,NaN,September 2020,3,1630,3282,5349660,1630,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,March 2020,2,1000,2350,2350000,1000,Surat
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,2nd of 8,NaN,NaN,NaN,NaN,March 2020,3,1750,3714,6499500,1750,Surat
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,February 2020,2,1000,2350,2350000,1000,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,4th of 12,NaN,NaN,NaN,NaN,December 2019,4,3208,5900,18927200,3208,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,February 2020,2,1000,2350,2350000,1000,Surat
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 8,NaN,NaN,NaN,NaN,April 2020,1,700,3428,2399600,700,Surat
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,April 2020,2,1000,2970,2970000,1000,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,12th of 13,NaN,NaN,NaN,NaN,August 2020,3,1738,2850,4953300,1738,Surat
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,February 2020,2,726,1515,1099890,726,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2889,4648401,1609,Surat
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,3,7th of 14,NaN,NaN,NaN,NaN,September 2020,3,1816,4390,7972240,1816,Surat
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,9th of 13,NaN,NaN,NaN,NaN,September 2020,2,1225,2906,3559850,1225,Surat
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,8th of 9,NaN,NaN,NaN,NaN,September 2020,3,1758,4795,8429610,1758,Surat
Available,Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,3,12th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2935,4722415,1609,Surat
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,7th of 13,NaN,NaN,NaN,NaN,September 2020,2,1225,2900,3552500,1225,Surat
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,4,7th of 13,NaN,NaN,NaN,NaN,September 2020,4,3950,6291,24849450,3950,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,7th of 10,NaN,NaN,NaN,NaN,December 2020,2,1001,2347,2349347,1001,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,6th of 7,NaN,NaN,NaN,NaN,December 2020,2,1055,2227,2349485,1055,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,2nd of 11,NaN,NaN,NaN,NaN,December 2019,4,3472,5760,19998720,3472,Surat
Not Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 13,NaN,NaN,NaN,NaN,September 2020,2,1389,4310,5986590,1389,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 12,NaN,NaN,NaN,NaN,December 2019,3,2000,3500,7000000,2000,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 12,NaN,NaN,NaN,NaN,December 2019,3,1890,3227,6099030,1890,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,8th of 14,NaN,NaN,NaN,NaN,October 2020,3,1816,4390,7972240,1816,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,6th of 14,NaN,NaN,NaN,NaN,September 2020,3,1770,3559,6299430,1770,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,5th of 14,NaN,NaN,NaN,NaN,September 2020,3,1845,3558,6564510,1845,Surat
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,7th of 13,NaN,NaN,NaN,NaN,September 2020,2,1225,2938,3599050,1225,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 11,NaN,NaN,NaN,NaN,December 2019,3,1840,3260,5998400,1840,Surat
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,7th of 14,NaN,NaN,NaN,NaN,December 2020,3,1603,3368,5398904,1603,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,7th of 14,NaN,NaN,NaN,NaN,December 2020,2,1223,3327,4068921,1223,Surat
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2020,3,1250,5200,6500000,1250,Surat
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 5,NaN,NaN,NaN,NaN,December 2020,1,370,2162,799940,370,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 13,NaN,NaN,NaN,NaN,September 2020,3,1609,2940,4730460,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 13,NaN,NaN,NaN,NaN,August 2020,3,1738,2819,4899422,1738,Surat
Not Available,Available,Not Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,4,4th of 10,NaN,NaN,NaN,NaN,November 2020,4,3900,4230,16497000,3900,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,7th of 12,NaN,NaN,NaN,NaN,August 2020,3,1680,3500,5880000,1680,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,5th of 12,NaN,NaN,NaN,NaN,November 2020,2,1250,4400,5500000,1250,Surat
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,8th of 12,NaN,NaN,NaN,NaN,August 2020,3,1680,3511,5898480,1680,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 12,NaN,NaN,NaN,NaN,August 2020,3,1680,3464,5819520,1680,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2926,4707934,1609,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,8th of 10,NaN,NaN,NaN,NaN,December 2020,2,1001,2347,2349347,1001,Surat
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 10,NaN,NaN,NaN,NaN,December 2019,2,1250,3040,3800000,1250,Surat
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,7th of 13,NaN,NaN,NaN,NaN,December 2019,3,1900,4000,7600000,1900,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,August 2020,3,1738,2934,5099292,1738,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,3rd of 13,NaN,NaN,NaN,NaN,February 2020,3,2260,4314,9749640,2260,Surat
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,9th of 13,NaN,NaN,NaN,NaN,August 2020,3,1609,2944,4736896,1609,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,12th of 13,NaN,NaN,NaN,NaN,February 2020,3,2450,2653,6499850,2450,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,March 2020,2,1075,2972,3194900,1075,Surat
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,9th of 13,NaN,NaN,NaN,NaN,December 2019,3,1878,4000,7512000,1878,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,11th of 13,NaN,NaN,NaN,NaN,December 2019,2,1170,2700,3159000,1170,Surat
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 12,NaN,NaN,NaN,NaN,December 2019,2,1011,2751,2781261,1011,Surat
