Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,795,4400,3498000,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,827,4400,3638800,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1507,4400,6630800,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1183,4400,5205200,Bengaluru,0
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1403,9770,13707310,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,899,4400,3955600,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1093,4400,4809200,Bengaluru,0
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,4,1990,12134,24146660,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,1000,4400,4400000,Bengaluru,800
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1543,12841,19813663,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,732,4400,3220800,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,754,4400,3317600,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1140,4400,5016000,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1462,4400,6432800,Bengaluru,0
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,4,2296,12858,29521968,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,922,4400,4056800,Bengaluru,0
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1647,11143,18352521,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1390,4400,6116000,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1336,4400,5878400,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,July 2020,4,2424,5651,13698024,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1759,5577,9809943,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1923,5668,10899564,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,July 2020,4,2406,5652,13598712,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1728,5578,9638784,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1653,5589,9238617,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1927,5708,10999316,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1634,5593,9138962,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1631,5591,9118921,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1614,5588,9019032,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1598,5594,8939212,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1376,5777,7949152,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1375,5774,7939250,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1372,5779,7928788,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1368,5774,7898832,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,August 2020,3,1500,9000,13500000,Bengaluru,1400
Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1414,4500,6363000,Bengaluru,1250
Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1080,4500,4860000,Bengaluru,950
Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Under Construction,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,954,4500,4293000,Bengaluru,850
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1300,10769,13999700,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1120,2892,3239040,Bengaluru,1090
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1120,2892,3239040,Bengaluru,1090
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2165,6235,13498775,Bengaluru,1732
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1850,6109,11301650,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,4,2180,5963,12999340,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1805,6117,11041185,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1430,5034,7198620,Bengaluru,1100
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1880,6104,11475520,Bengaluru,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1100,5000,5500000,Bengaluru,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1300,5000,6500000,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1239,5200,6442800,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1317,5200,6848400,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1140,5200,5928000,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1138,5200,5917600,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1119,5200,5818800,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1653,5200,8595600,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1160,5200,6032000,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1113,5200,5787600,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1214,5510,6689140,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1260,11507,14498820,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1175,5521,6487175,Bengaluru,792
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,900,8666,7799400,Bengaluru,800
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1527,4635,7077645,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1153,11535,13299855,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1826,4569,8342994,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1520,4636,7046720,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,July 2020,4,1518,11133,16899894,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1205,5513,6643165,Bengaluru,819
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1636,4594,7515784,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1077,6744,7263288,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1052,6772,7124144,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,677,4313,2919901,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1009,6773,6833957,Bengaluru,627
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1150,4695,5399250,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,526,4100,2156600,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,4,2252,7904,17799808,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1414,4632,6549648,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,July 2020,4,2171,12436,26998556,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,3,1401,6740,9442740,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,1300,5097,6626100,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,1070,5182,5544740,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,4,1626,6765,10999890,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,1150,5149,5921350,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,1170,5141,6014970,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1136,6738,7654368,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,1080,5178,5592240,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,1060,5187,5498220,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,July 2020,2,920,5261,4840120,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1819,7916,14399204,Bengaluru,0
