Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,Gr,New,NaN,NaN,NaN,May 2020,1,415,9397,3899755,415,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,April 2020,1,389,10026,3900114,389,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,Gr,New,NaN,NaN,NaN,May 2020,2,600,9500,5700000,600,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,573,7366,4220718,573,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,645,7366,4751070,645,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,402,9017,3624834,402,Mumbai
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2019,1,650,9230,5999500,650,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,615,4065,2499975,615,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,553,8851,4894603,553,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,561,9527,5344647,561,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,550,7366,4051300,550,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,573,9389,5379897,573,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,550,8881,4884550,550,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,413,7366,3042158,413,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,440,3750,1650000,440,Mumbai
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,October 2020,1,800,9375,7500000,800,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,665,4511,2999815,665,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,October 2020,2,1200,10416,12499200,1200,Mumbai
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,1,700,4698,3288600,700,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,665,4285,2849525,665,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,900,5777,5199300,900,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,1,700,5428,3799600,700,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1800,4722,8499600,1800,Mumbai
Available,Available,Not Available,Available,Not Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,625,4000,2500000,625,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,830,4216,3499280,830,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,900,4555,4099500,900,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,675,4740,3199500,675,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1146,5061,5799906,1146,Mumbai
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,September 2020,1,600,11666,6999600,600,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,440,3750,1650000,440,Mumbai
Not Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,1,650,3846,2499900,650,Mumbai
Available,Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,2,1200,5833,6999600,1200,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,2,1185,10548,12499380,1185,Mumbai
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,2,1070,7943,8499010,1070,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,2,1365,12087,16498755,1365,Mumbai
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,Gr,NaN,NaN,NaN,NaN,May 2020,2,1050,8095,8499750,1050,Mumbai
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,1,675,8148,5499900,675,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,644,7200,4636800,644,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,415,8785,3645775,415,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,573,9389,5379897,573,Mumbai
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,850,3764,3199400,850,Mumbai
Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,900,2777,2499300,900,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,402,9017,3624834,402,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,553,8851,4894603,553,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,615,4065,2499975,615,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,561,9527,5344647,561,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,550,8881,4884550,550,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,September 2020,1,595,4369,2599555,595,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,522,3927,2049894,522,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,Resale,NaN,NaN,NaN,September 2020,1,600,9166,5499600,600,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,910,4945,4499950,910,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,1,513,6820,3498660,513,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,975,4051,3949725,975,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,710,6338,4499980,710,Mumbai
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,1,600,11666,6999600,600,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,650,6384,4149600,650,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,1,440,7386,3249840,440,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,1,675,4148,2799900,675,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,700,4285,2999500,700,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,1,700,4642,3249400,700,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,900,4277,3849300,900,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,September 2020,3,1200,36250,43500000,1200,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,900,31666,28499400,900,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,522,3927,2049894,522,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,566,3621,2049486,566,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,NaN,Resale,NaN,NaN,NaN,September 2020,4,1736,34562,59999632,1736,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,1,700,4571,3199700,700,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,850,30705,26099250,850,Mumbai
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,950,4052,3849400,950,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,750,5400,4050000,750,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,700,31428,21999600,700,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,780,4200,3276000,780,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,760,6052,4599520,760,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,December 2020,1,595,4200,2499000,595,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,1,600,30000,18000000,600,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,December 2020,1,560,4200,2352000,560,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,670,6865,4599550,670,Mumbai
Not Available,Available,Not Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,429,15151,6499779,429,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,634,5362,3399508,634,Mumbai
Not Available,Available,Not Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,622,14147,8799434,622,Mumbai
Not Available,Available,Not Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,451,14412,6499812,451,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,595,5546,3299870,595,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,520,8653,4499560,520,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,350,8714,3049900,350,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,521,8637,4499877,521,Mumbai
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,340,8676,2949840,340,Mumbai
Not Available,Available,Not Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,446,14573,6499558,446,Mumbai
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,375,4827,1810125,375,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,1108,3600,3988800,1108,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,467,18202,8500334,467,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,605,3600,2178000,605,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,323,17028,5500044,323,Mumbai
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,378,4122,1558116,378,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,973,3600,3502800,973,Mumbai
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,401,4863,1950063,401,Mumbai
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,385,4808,1851080,385,Mumbai
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,342,16667,5700114,342,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,425,3600,1530000,425,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,New,NaN,NaN,NaN,October 2020,1,583,3600,2098800,583,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,1077,3600,3877200,1077,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,1095,3600,3942000,1095,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,620,5161,3199820,620,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,418,3600,1504800,418,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,552,3600,1987200,552,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,3,990,3600,3564000,990,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,567,3600,2041200,567,Mumbai
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,555,3600,1998000,555,Mumbai
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1785,19047,33998895,1785,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,725,4689,3399525,725,Mumbai
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,850,3764,3199400,850,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,725,7586,5499850,725,Mumbai
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,1,640,3906,2499840,640,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1550,20967,32498850,1550,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,909,6050,5499450,909,Mumbai
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1785,19327,34498695,1785,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,5,NaN,Resale,NaN,NaN,NaN,December 2020,4,4690,20341,95399290,4690,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,634,6940,4399960,634,Mumbai
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,December 2020,4,2365,21141,49998465,2365,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,1150,16086,18498900,1150,Mumbai
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,December 2020,4,1770,21468,37998360,1770,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2020,3,1500,19333,28999500,1500,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,1350,18518,24999300,1350,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1100,19090,20999000,1100,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1250,18000,22500000,1250,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1050,21428,22499400,1050,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2020,3,1600,19687,31499200,1600,Mumbai
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,December 2020,3,1740,21839,37999860,1740,Mumbai
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,December 2020,4,2365,21141,49998465,2365,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,December 2020,4,1770,21468,37998360,1770,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,775,5419,4199725,775,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,210,18700,3927000,210,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,197,18700,3683900,197,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,638,11496,7334448,638,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,625,20320,12700000,625,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,323,17953,5798819,323,Mumbai
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1050,29523,30999150,1050,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,553,10307,5699771,553,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,768,11442,8787456,768,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,394,10659,4199646,394,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,382,10471,3999922,382,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,391,10485,4099635,391,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,Gr,NaN,NaN,NaN,NaN,May 2020,3,2070,23000,47610000,2070,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,6,Gr,NaN,NaN,NaN,NaN,May 2020,4,2780,23000,63940000,2780,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,Gr,NaN,NaN,NaN,NaN,May 2020,3,2260,23000,51980000,2260,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,1,400,3930,1572000,400,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,1,650,5692,3699800,650,Mumbai
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,600,3585,2151000,600,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,1,500,5200,2600000,500,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,1,600,3331,1998600,600,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,909,5500,4999500,909,Mumbai
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,October 2020,2,650,53076,34499400,650,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,1,540,4444,2399760,540,Mumbai
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,860,3720,3199200,860,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,830,5421,4499430,830,Mumbai
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,1,625,13600,8500000,625,Mumbai
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,1,630,5238,3299940,630,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,July 2020,1,422,17298,7299756,422,Mumbai
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,780,4000,3120000,780,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,July 2020,2,531,18079,9599949,531,Mumbai
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,850,3764,3199400,850,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,Resale,NaN,NaN,NaN,September 2020,3,1450,34482,49998900,1450,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,2,581,10741,6240521,581,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,NaN,Resale,NaN,NaN,NaN,September 2020,4,1736,34562,59999632,1736,Mumbai
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2020,1,581,3184,1849904,581,Mumbai
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,Resale,NaN,NaN,NaN,September 2020,3,1300,38461,49999300,1300,Mumbai
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,No,September 2020,2,905,22983,20799615,905,Mumbai
