Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,5th of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1271,3899,4955629,1271,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,7th of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,April 2020,3,1271,3899,4955629,1271,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1236,3899,4819164,1236,Nashik
Not Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,6th of 7,NaN,NaN,NaN,NaN,April 2020,3,1257,3834,4819338,1257,Nashik
Not Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,April 2020,3,1238,3893,4819534,1238,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,April 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1271,3899,4955629,1271,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,April 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1236,3900,4820400,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,April 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1271,3899,4955629,1271,Nashik
