Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1150,27391,31499650,1150,Delhi
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,1,NaN,New,NaN,NaN,NaN,December 2020,1,415,3132,1299780,415,Delhi
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,900,5333,4799700,900,Delhi
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1100,5909,6499900,1100,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,November 2020,2,540,3703,1999620,540,Delhi
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,,2,NaN,New,NaN,NaN,NaN,December 2020,2,550,4000,2200000,550,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1600,8687,13899200,1600,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1300,9615,12499500,1300,Delhi
Available,Available,Available,Available,Not Available,Available,Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,2000,8750,17500000,2000,Delhi
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,November 2020,3,2000,11750,23500000,2000,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1600,9062,14499200,1600,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1950,8461,16498950,1950,Delhi
Available,Available,Available,Available,Not Available,Available,Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2200,7727,16999400,2200,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,900,10000,9000000,900,Delhi
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,1000,5200,5200000,1000,Delhi
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,900,18333,16499700,900,Delhi
