Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,September 2020,3,1600,4312,6899200,Visakhapatnam,1600
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,3rd of 5,,,,,July 2020,3,1425,3000,4275000,Visakhapatnam,1425
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 4,,,,,September 2020,2,1100,3836,4219600,Visakhapatnam,1100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,September 2020,2,1275,3960,5049000,Visakhapatnam,1275
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,3,1335,4456,5948760,Visakhapatnam,1335
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 4,,,,,September 2020,2,970,4432,4299040,Visakhapatnam,970
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1151,3200,3683200,Visakhapatnam,1151
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,July 2020,3,1380,3800,5244000,Visakhapatnam,1380
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,952,3046,2899792,Visakhapatnam,952
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,September 2020,3,1818,4675,8499150,Visakhapatnam,1818
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 4,,,,,August 2020,3,1196,3929,4699084,Visakhapatnam,1196
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,August 2020,3,1550,3700,5735000,Visakhapatnam,1550
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1000,3700,3700000,Visakhapatnam,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,August 2020,2,900,3666,3299400,Visakhapatnam,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,4th of 5,,,,,July 2020,3,1800,6000,10800000,Visakhapatnam,1800
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,September 2020,3,1360,3823,5199280,Visakhapatnam,1360
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,July 2020,2,952,3046,2899792,Visakhapatnam,952
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,,Resale,,,,July 2020,2,875,3428,2999500,Visakhapatnam,875
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,August 2020,3,1300,4200,5460000,Visakhapatnam,1300
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 4,,,,,July 2020,2,925,3675,3399375,Visakhapatnam,925
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,September 2020,3,1360,3897,5299920,Visakhapatnam,1360
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,September 2020,3,2304,5208,11999232,Visakhapatnam,2304
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,1150,3300,3795000,Visakhapatnam,1150
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,952,3046,2899792,Visakhapatnam,952
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,September 2020,2,1050,2857,2999850,Visakhapatnam,1050
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,952,3046,2899792,Visakhapatnam,952
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,August 2020,2,900,3666,3299400,Visakhapatnam,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,August 2020,3,1800,3944,7099200,Visakhapatnam,1800
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 4,,,,,July 2020,3,1360,3800,5168000,Visakhapatnam,1360
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,July 2020,2,1250,3800,4750000,Visakhapatnam,1250
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,3rd of 5,,,,,September 2020,3,1400,6357,8899800,Visakhapatnam,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,August 2020,3,1525,4262,6499550,Visakhapatnam,1525
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,4th of 5,,,,,July 2020,3,1425,3000,4275000,Visakhapatnam,1425
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,,Resale,,,,July 2020,3,1300,4200,5460000,Visakhapatnam,1300
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,July 2020,2,1010,3800,3838000,Visakhapatnam,1010
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,August 2020,2,1040,2980,3099200,Visakhapatnam,1040
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,July 2020,2,1010,3800,3838000,Visakhapatnam,1010
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1017,3900,3966300,Visakhapatnam,1017
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1000,3900,3900000,Visakhapatnam,1000
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,August 2020,2,1269,3940,4999860,Visakhapatnam,1269
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,3rd of 5,,,,,September 2020,3,1310,7404,9699240,Visakhapatnam,1310
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2.0,,,"2 rooms(study room, pooja room)",,,February 2020,2,1000,2100,2100000,Visakhapatnam,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,August 2020,2,900,3722,3349800,Visakhapatnam,900
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,September 2020,2,1000,2999,2999000,Visakhapatnam,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,July 2020,2,1010,3663,3699630,Visakhapatnam,1010
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,July 2020,2,1050,3523,3699150,Visakhapatnam,1050
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,1150,2956,3399400,Visakhapatnam,1150
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 3,,,,,July 2020,2,1010,3663,3699630,Visakhapatnam,1010
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 2,,,,,July 2020,2,1250,3920,4900000,Visakhapatnam,1250
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,3rd of 5,,,,,July 2020,3,1628,5589,9098892,Visakhapatnam,1628
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,July 2020,2,1040,3269,3399760,Visakhapatnam,1040
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,August 2020,2,1180,3220,3799600,Visakhapatnam,1180
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,July 2020,2,900,3666,3299400,Visakhapatnam,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 5,,,,,July 2020,3,1340,3955,5299700,Visakhapatnam,1340
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,950,3684,3499800,Visakhapatnam,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,July 2020,3,1260,3650,4599000,Visakhapatnam,1260
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,August 2020,2,1050,4190,4399500,Visakhapatnam,1050
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,July 2020,3,1525,4590,6999750,Visakhapatnam,1525
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,1150,2956,3399400,Visakhapatnam,1150
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,September 2020,3,1380,4057,5598660,Visakhapatnam,1380
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,September 2020,2,1300,5230,6799000,Visakhapatnam,1300
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,July 2020,2,1260,3650,4599000,Visakhapatnam,1260
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1200,5333,6399600,Visakhapatnam,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,July 2020,2,1045,3301,3449545,Visakhapatnam,1045
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,952,3046,2899792,Visakhapatnam,952
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,September 2020,2,1000,4500,4500000,Visakhapatnam,1000
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 5,,,,,July 2020,2,925,3675,3399375,Visakhapatnam,925
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,August 2020,3,1525,4000,6100000,Visakhapatnam,1525
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 5,,,,,July 2020,3,1628,5528,8999584,Visakhapatnam,1628
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,5,1500,3533,5299500,Visakhapatnam,1500
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,July 2020,3,1385,3971,5499835,Visakhapatnam,1385
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 5,,,,,August 2020,3,1380,3700,5106000,Visakhapatnam,1380
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,July 2020,3,1260,3492,4399920,Visakhapatnam,1260
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 5,,,,,July 2020,3,2100,6000,12600000,Visakhapatnam,2100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 5,,,,,July 2020,3,1565,4000,6260000,Visakhapatnam,1565
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,3rd of 5,,,,,July 2020,3,1680,3809,6399120,Visakhapatnam,1680
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,June 2020,3,1445,3252,4699140,Visakhapatnam,1445
