Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1350,3481,4699350,1350,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,2,1152,3906,4499712,1152,Gawahati
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,December 2020,3,1217,4100,4989700,1217,Gawahati
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,December 2019,2,1152,3993,4599936,1152,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,October 2020,2,888,5067,4499496,888,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,3,1467,5602,8218134,1467,Gawahati
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,1,2nd of 8,NaN,NaN,NaN,NaN,December 2019,1,770,4155,3199350,770,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,3,4th of 8,NaN,NaN,NaN,NaN,April 2020,3,1598,4067,6499066,1598,Gawahati
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1400,4200,5880000,1400,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1400,5500,7700000,1400,Gawahati
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,3,1315,3422,4499930,1315,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,December 2019,2,908,4074,3699192,908,Gawahati
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,2,1193,3939,4699227,1193,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Under Construction,2,2nd of 7,NaN,NaN,NaN,NaN,December 2019,2,978,3783,3699774,978,Gawahati
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,3,7th of 8,NaN,NaN,NaN,NaN,April 2020,4,2500,3400,8500000,2500,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,6th of 8,NaN,NaN,NaN,NaN,December 2019,3,1598,4067,6499066,1598,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,3,1695,3952,6698640,1695,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,March 2020,3,1450,5655,8199750,1450,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,2,1000,4300,4300000,1000,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1180,3644,4299920,1180,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,April 2020,2,1000,4000,4000000,1000,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,3,1500,5333,7999500,1500,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,3,1350,5703,7699050,1350,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 7,NaN,NaN,NaN,NaN,December 2019,3,1265,3952,4999280,1265,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,3,1080,3611,3899880,1080,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,5th of 7,NaN,NaN,NaN,NaN,December 2019,3,1313,3960,5199480,1313,Gawahati
